,,Target,the couple meet,target,187720691,,M2_Verb_intransitive_75,,,F3_Verb_intransitive_75,8,4,1,
,,P1,the couple eat,mp,312916109,,,,,,,,,
,,P2,the couple read,distant,39808052,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the couple drink,un,214080025,,,,,,,,,
,,Un,the couple wash-up,un,236457589,,,,,,,,,
,,,,,,,,,,,,,,
83,argue,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the couple argue,target,6708079,,M2_Verb_intransitive_76,,,F3_Verb_intransitive_76,6,3,2,
,,P1,the couple barbequeue,distant,136231922,,,,,,,,,
,,P2,the couple queue,distant,243225007,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,the couple agree,coord,195701600,,,,,,,,,
,,Un,the couple talk,un,108635621,,,,,,,,,
,,Un,the couple cycle,un,39595978,,,,,,,,,
,,,,,,,,,,,,,,
85,exercise,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man exercises,target,40277707,,M2_Verb_intransitive_78,,,F3_Verb_intransitive_78,4,5,4,
,,P1,the man apologises,distant,2780241,,,,,,,,,
,,P2,the man capsizes,distant,77004673,,,,,,,,,
,,P3,the man organises,distant,230003053,,,,,,,,,
,,S1,the man supervises,distant,241295458,,,,,,,,,
,,S2,the man relaxes,coord,188539025,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
87,joke,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man jokes,target,98507624,,M2_Verb_intransitive_80,,,F3_Verb_intransitive_80,6,3,1,
,,P1,the man smokes,mp,132957044,,,,,,,,,
,,P2,the man chokes,mp,101679601,,,,,,,,,
,,P3,the man jogs,distant,208693156,,,,,,,,,
,,S1,the man argues,coord,6708079,,,,,,,,,
,,S2,the man juggles,assoc,169753799,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
88,supervise,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man supervises,target,241295458,,M2_Verb_intransitive_81,,,F3_Verb_intransitive_81,4,2,4,
,,P1,the man organises,distant,230003053,,,,,,,,,
,,P2,the man apologises,distant,2780241,,,,,,,,,
,,P3,the man exercises,distant,40277707,,,,,,,,,
,,S1,the man capsizes,distant,77004673,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the man argues,un,6708079,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
92,answer,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the woman answers,target,237017809,,M2_Verb_intransitive_85,,,F3_Verb_intransitive_85,6,3,2,
,,P1,the woman enters,distant,266098043,,,,,,,,,
,,P2,the woman argues,distant,6708079,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the woman ignores,coord,109530086,,,,,,,,,
,,S2,the woman photographs,assoc,42514584,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,the woman types,un,157422422,,,,,,,,,
,,,,,,,,,,,,,,
97,escape,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the person escapes,target,52650916,,M2_Verb_intransitive_90,,,F3_Verb_intransitive_90,7,4,2,
,,P1,the person skates,close,161112296,,,,,,,,,
,,P2,the person tapes,close,39233433,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,the person is chained,coord,311384531,,,,,,,,,
,,Un,the person prays,un,113084167,,,,,,,,,
,,Un,the person sits,un,121491379,,,,,,,,,
,,,,,,,,,,,,,,
104,mend,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man mends,target,268502327,,M2_Verb_intransitive_97,,,F3_Verb_intransitive_97,5,5,1,
,,P1,the man bends,mp,104722715,,,,,,,,,
,,P2,the man blends,mp,38668822,,,,,,,,,
,,P3,the man spends,mp,279091361,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the man begs,close,2780241,,,,,,,,,
,,Un,the man bets,mp,23419268,,,,,,,,,
,,,,,,,,,,,,,,
105,spend,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man spends,target,279091361,,M2_Verb_intransitive_98,,,F3_Verb_intransitive_98,8,3,1,
,,P1,the man mends,mp,268502327,,,,,,,,,
,,P2,the man bends,mp,104722715,,,,,,,,,
,,P3,the man blends,mp,38668822,,,,,,,,,
,,S1,the man saves,coord,89047702,,,,,,,,,
,,S2,the man gambles,assoc,23419268,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
106,blend,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man blends,target,38668822,,M2_Verb_intransitive_99,,,F3_Verb_intransitive_99,5,5,1,
,,P1,the man mends,mp,268502327,,,,,,,,,
,,P2,the man bends,mp,104722715,,,,,,,,,
,,P3,the man spends,mp,279091361,,,,,,,,,
,,S1,the man bleeds,close,313964276,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the man begs,close,2780241,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
112,float,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,The man floats,target,143702194,,M2_Verb_intransitive_105,,,F3_Verb_intransitive_105,5,6,1,
,,P1,the man boats,mp,331319549,,,,,,,,,
,,P2,the man flies,distant,30873232,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The man dives,assoc,96072599,,,,,,,,,
,,S2,The man dries,assoc,236457589,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,the man swims,un,142342759,,,,,,,,,
,,,,,,,,,,,,,,
113,dream,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man dreams,target,56412598,,M2_Verb_intransitive_119,,,F3_Verb_intransitive_119,6,2,1,
,,P1,the man drums,mp,278138576,,,,,,,,,
,,P2,the man screams,close,169470221,,,,,,,,,
,,P3,the man draws,distant,78545854,,,,,,,,,
,,S1,the man rests,assoc,217813717,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,the man dries,un,146830787,,,,,,,,,
,,,,,,,,,,,,,,
117,brake,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,The person brakes,target,286954073,,M2_Verb_intransitive_110,,,F3_Verb_intransitive_110,4,4,1,
,,P1,The person bakes,mp,74529160,,,,,,,,,
,,P2,The person rakes,mp,161480588,,,,,,,,,
,,P3,The person wakes,mp,51780655,,,,,,,,,
,,S1,the person steers,assoc,274064687,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,The person chops,un,130753628,,,,,,,,,
,,,,,,,,,,,,,,
118,rake,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,The person rakes,target,68683468,,M2_Verb_intransitive_111,,,F3_Verb_intransitive_111,4,7,1,
,,P1,The person brakes,mp,286954073,,,,,,,,,
,,P2,The person bakes,mp,74529160,,,,,,,,,
,,P3,The person wakes,mp,51780655,,,,,,,,,
,,S1,the person mows,coord,35865163,,,,,,,,,
,,S2,the person prunes,coord,287707931,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
121,row,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,The person rows,target,16714942,,M2_Verb_intransitive_114,,,F3_Verb_intransitive_114,3,5,1,
,,P1,the person mows,mp,35865163,,,,,,,,,
,,P2,The person blows,mp,203609905,,,,,,,,,
,,P3,The person glows,mp,252371788,,,,,,,,,
,,S1,the person boats,assoc,331319549,,,,,,,,,
,,S2,the person floats,assoc,143702194,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
125,drum,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man drums,target,278138576,,M2_Verb_intransitive_118,,,F3_Verb_intransitive_118,6,5,1,
,,P1,the man runs,distant,98478128,,,,,,,,,
,,P2,the man strums,distant,282933527,,,,,,,,,
,,P3,the man dreams,mp,56412598,,,,,,,,,
,,S1,the man composes,assoc,114099406,,,,,,,,,
,,S2,the man sings,assoc,13305066,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
129,hop,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man hops,target,3233413,,M2_Verb_intransitive_122,,,F3_Verb_intransitive_122,5,5,1,
,,P1,the man shops,mp,92386033,,,,,,,,,
,,P2,the man chops,mp,41876749,,,,,,,,,
,,P3,the man mops,mp,342153458,,,,,,,,,
,,S1,The man jumps,coord,44123146,,,,,,,,,
,,S2,the man dives,coord,96072599,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
132,wait,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man waits,target,371601097,,M2_Verb_intransitive_125,,F2_Verb_intransitive_125,,8,3,1,
,,P1,the man wails,distant,47099760,,,,,,,,,
,,P2,the man wakes,mp,53507634,,,,,,,,,
,,P3,the man waves,mp,282650507,,,,,,,,,
,,S1,the man runs,assoc,38215016,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the man sleeps,un,52087934,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
133,explain,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,The woman explains,target,398752612,,M2_Verb_intransitive_126,,F2_Verb_intransitive_126,,7,1,2,
,,P1,The woman exclaims,close,58154158,,,,,,,,,
,,P2,The woman escapes,distant,418135051,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,assoc,x,,,,,,,,,
,,S2,The woman shouts,assoc,123302983,,,,,,,,,
,,Un,The woman complains,un,6708079,,,,,,,,,
,,Un,The woman dreams,un,47609103,,,,,,,,,
,,,,,,,,,,,,,,
134,travel,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man travels,target,21732732,,M2_Verb_intransitive_127,,F2_Verb_intransitive_127,,7,5,2,
,,P1,the man tramples,close,413768971,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the man works,coord,5559412,,,,,,,,,
,,S2,the man rests,coord,284012081,,,,,,,,,
,,Un,the man sleeps,un,50885688,,,,,,,,,
,,Un,the man climbs,un,92857432,,,,,,,,,
,,,,,,,,,,,,,,
135,shoot,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man shoots,target,33860562,,M2_Verb_intransitive_128,,F2_Verb_intransitive_128,,7,5,1,
,,P1,the man shouts,close,162360833,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,the man loots,mp,162195512,,,,,,,,,
,,S1,the man hits,coord,9871051,,,,,,,,,
,,S2,the man throws,coord,41055785,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
136,shake,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the girl shakes,target,127360277,,M2_Verb_intransitive_129,,F2_Verb_intransitive_129,,7,6,1,
,,P1,the girl bakes,mp,17188395,,,,,,,,,
,,P2,the girl rakes,mp,161480588,,,,,,,,,
,,P3,the girl wakes,mp,51780655,,,,,,,,,
,,S1,the girl stands,coord,26132972,,,,,,,,,
,,S2,the girl jumps,coord,368062022,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
137,roll,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,The boy rolls,target,26309001,,M2_Verb_intransitive_130,,F2_Verb_intransitive_130,,7,6,1,
,,P1,The boy strolls,close,24917486,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,The boy crawls,close,303112247,,,,,,,,,
,,S1,The boy runs,coord,145688519,,,,,,,,,
,,S2,The boy climbs,assoc,26275540,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
138,smile,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the girl smiles,target,249462853,,M2_Verb_intransitive_131,,F2_Verb_intransitive_131,,6,5,2,
,,P1,the girl dials,close,165641432,,,,,,,,,
,,P2,the girl flies,close,31684154,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the girl cries,assoc,297378290,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the girl smells,un,15080103,,,,,,,,,
,,Un,the girl builds,un,61575769,,,,,,,,,
,,,,,,,,,,,,,,
139,dance,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,The woman dances,target,25148808,,M2_Verb_intransitive_132,,F2_Verb_intransitive_132,,5,6,2,
,,P1,The woman glances,close,42293040,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The woman stands,coord,116075209,,,,,,,,,
,,S2,The woman lies,un,252399535,,,,,,,,,
,,Un,The woman writes,un,129996914,,,,,,,,,
,,Un,The woman drinks,un,71586475,,,,,,,,,
,,,,,,,,,,,,,,
B,sit,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,The boy sits,target,40588738,F1_Verb_intransitive_6,,M3_Verb_intransitive_6,,,8,7,1,1
,,P1,the boy shouts,close,36058579235,,,,,,,,,
,,P2,The boy spits,mp,106405814,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The boy stands,coord,150658016,,,,,,,,,
,,S2,The boy kneels,coord,90344116,,,,,,,,,
,,Un,The boy jumps,un,56115133,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,kick,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the woman kicks,target,4710661,F1_Verb_intransitive_17,,M3_Verb_intransitive_17,,,6,6,1,1
,,P1,the woman clicks,mp,323986271,,,,,,,,,
,,P2,the woman licks,mp,14525412,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the woman punches,coord,36440408,,,,,,,,,
,,S2,the woman balances,assoc,110354987,,,,,,,,,
,,Un,the woman eats,un,67344793351,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,knead,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,The man kneads,target,261246989,F1_Verb_intransitive_57,,M3_Verb_intransitive_57,,,4,5,1,1
,,P1,The man bleeds,mp,313964276,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,The man weeds,mp,192369584,,,,,,,,,
,,S1,the man folds,assoc,24579049795,,,,,,,,,
,,S2,the man rolls,coord,17800023495,,,,,,,,,
,,Un,the man heals,un,69659670182,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,hit,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the boy hits,target,36140093,F1_Verb_intransitive_62,,M3_Verb_intransitive_62,,,8,6,1,1
,,P1,the boy sits,mp,236212696,,,,,,,,,
,,P2,the boy spits,mp,106405814,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the boy kicks,coord,302937848,,,,,,,,,
,,S2,the boy slaps,coord,36367966142,,,,,,,,,
,,Un,the boy stands,un,65669258008,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,cry,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the boy cries,target,332187713,F1_Verb_intransitive_66,,M3_Verb_intransitive_66,,,7,6,1,1
,,P1,the boy flies,mp,323376614,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,the boy fries,mp,7649269,,,,,,,,,
,,S1,the boy daydreams,coord,272949311,,,,,,,,,
,,S2,the boy frowns,coord,24646684,,,,,,,,,
,,Un,the boy chops,un,54553148167,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,apologise,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man apologises,target,2780241,,M2_Verb_intransitive_77,,,F3_Verb_intransitive_77,6,3,5,1
,,P1,the man exercises,distant,40277707,,,,,,,,,
,,P2,the man capsizes,distant,77004673,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the man hugs,distant,84021106829,,,,,,,,,
,,S2,the man argues,coord,6708079,,,,,,,,,
,,Un,the man rows,un,58681693910,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,smoke,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man smokes,target,132957044,,M2_Verb_intransitive_82,,,F3_Verb_intransitive_82,6,7,1,1
,,P1,the man jokes,mp,98507624,,,,,,,,,
,,P2,the man chokes,mp,101679601,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the man breathes,assoc,70784150042,,,,,,,,,
,,S2,the man taking inhaler,assoc,35915187660,,,,,,,,,
,,Un,the man laughs,un,13216717359,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,bet,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man bets,target,23419268,,M2_Verb_intransitive_89,,,F3_Verb_intransitive_89,7,4,2,1
,,P1,the man begs,mp,2780241,,,,,,,,,
,,P2,the man bites,mp,34474258,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the man pays,assoc,141577285,,,,,,,,,
,,S2,the man steals,assoc,46044292466,,,,,,,,,
,,Un,the man eats,un,54402422851,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,ride,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the woman rides,target,232634692,,,M3_ACT_33,F2_ACT_33,,6,6,1,
,,P1,the woman hides,mp,34486207,,,,,,,,,
,,P2,the woman writes,mp,51024188241,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the woman leads,assoc,36194356319,,,,,,,,,
,,S2,the woman steers,coord,85439946745,,,,,,,,,
,,Un,the woman works,un,11893298081,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,swing,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,The girl swings,target,49071878,,M2_Verb_intransitive_101,,,F3_Verb_intransitive_101,5,7,1,1
,,P1,The girl sings,mp,917512,,,,,,,,,
,,P2,The girl rings,mp,26515435,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The girl laughs,coord,45387273,,,,,,,,,
,,S2,The girl dances,assoc,40811971,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,the girl speaks,un,56493489619,,,,,,,,,
,,,,,,,,,,,,,,
B,chop,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man chops,target,41876749,,M2_Verb_intransitive_120,,,F3_Verb_intransitive_120,6,5,1,1
,,P1,the man mops,mp,342153458,,,,,,,,,
,,P2,the man shops,mp,92386033,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the man sifts,assoc,432902254,,,,,,,,,
,,S2,the man cuts,coord,338088602,,,,,,,,,
,,Un,the man pays,un,22777116688,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,shop,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man shops,target,92386033,,M2_Verb_intransitive_121,,,F3_Verb_intransitive_121,3,4,1,1
,,P1,the man chops,mp,41876749,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,the man hops,mp,3233413,,,,,,,,,
,,S1,the man eats,assoc,293316503,,,,,,,,,
,,S2,the man drinks,assoc,181218104,,,,,,,,,
,,Un,the man trips,un,43108523754,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,blink,,Linguistic unit,P type,New images,Test images,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,he blinks,target,41848733576,,,M3_ACT_38,F2_ACT_38,,3,6,1,1
,,P1,he drinks,mp,49906500211,,,,,,,,,
,,P2,he thinks,mp,57313198741,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,S1,he smiles,coord,44251698884,,,,,,,,,
,,S2,he frowns,coord,54410017049,,,,,,,,,
,,Un,he eats,un,24128293790,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,fight,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,The boy fights,target,47225510,,M2_Verb_intransitive_21,,F2_Verb_intransitive_21,,8,6,1,
,,P1,The boy writes,mp,49095394,,,,,,,,,
,,P2,The boy bites,mp,13873732,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The boy hits,assoc,36140093,,,,,,,,,
,,S2,The boy wins,assoc,48924763,,,,,,,,,
,,Un,The boy cooks,un,28712468,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,walk,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,The woman walks,target,469418832,,M2_Verb_intransitive_22,,F2_Verb_intransitive_22,,8,6,1,
,,P1,The woman talks,mp,5754415,,,,,,,,,
,,P2,The woman works,distant,8065081,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The woman runs,coord,30599307,,,,,,,,,
,,S2,The woman stands,coord,33119890,,,,,,,,,
,,Un,The woman drinks,un,42959693,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,wake,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,The person wakes,target,263967248,F1_Verb_intransitive_46,,M3_Verb_intransitive_46,,,7,4,1,
,,P1,The person bakes,mp,74529160,,,,,,,,,
,,P2,The person rakes,mp,161480588,,,,,,,,,
,,P3,The person brakes,mp,286954073,,,,,,,,,
,,S1,the person sleeps,assoc,233185360,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,The person showers,un,196507322,,,,,,,,,
,,,,,,,,,,,,,,
B,feed,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,He feeds,target,273334064,F1_Verb_intransitive_54,,M3_Verb_intransitive_54,,,7,6,1,
,,P1,He bleeds,mp,313964276,,,,,,,,,
,,P2,He kneads,mp,261246989,,,,,,,,,
,,P3,He reads,mp,37118861,,,,,,,,,
,,S1,He drinks,coord,175510841,,,,,,,,,
,,S2,He chews,assoc,291462158,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,read,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man reads,target,37118861,F1_Verb_intransitive_56,,M3_Verb_intransitive_56,,,8,5,1,
,,P1,the man weeds,mp,192369584,,,,,,,,,
,,P2,the man bleeds,mp,313964276,,,,,,,,,
,,P3,the man kneads,mp,261246989,,,,,,,,,
,,S1,the man writes,assoc,13298068,,,,,,,,,
,,S2,the man types,assoc,27573228,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,drive,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,The man drives,target,331319549,F1_Verb_intransitive_59,,M3_Verb_intransitive_59,,,8,5,1,
,,P1,The man dives,mp,96072599,,,,,,,,,
,,P2,The man arrives,close,30886078,,,,,,,,,
,,P3,The man dries,mp,236457589,,,,,,,,,
,,S1,The man floats,coord,143702194,,,,,,,,,
,,S2,the man commutes,assoc,53222853,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,blow,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,The person blows,target,203609905,F1_Verb_intransitive_70,,M3_Verb_intransitive_70,,,7,5,1,
,,P1,The person throws,mp,11609345,,,,,,,,,
,,P2,The person rows,mp,16714942,,,,,,,,,
,,P3,The person glows,mp,252371788,,,,,,,,,
,,S1,the person eats,assoc,13873732,,,,,,,,,
,,S2,the person spits,assoc,106405814,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,peel,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man peels,target,17991200,,M2_Verb_intransitive_74,,,F3_Verb_intransitive_74,6,7,2,
,,P1,the man steals,mp,283020137,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
