0,1,
1,3,
2,1,
3,2,
4,5,
5,4,
6,3,
7,3,
8,5,
9,3,
10,3,
11,2,
12,4,
13,3,
14,0,
15,3,
16,2,
17,3,
18,3,
19,4,
20,2,
21,4,
22,3,
23,2,
24,1,
25,1,
26,2,
27,5,
28,4,
29,5,
30,4,
31,1,
32,2,
33,2,
34,4,
35,2,
36,1,
37,2,
38,3,
39,1,
40,1,
41,1,
42,1,
43,4,
44,3,
45,4,
46,3,
47,1,
48,3,
49,2,
50,0,
51,1,
52,1,
53,1,
54,1,
55,1,
56,1,
57,1,
58,0,
59,1,
60,0,
61,0,
62,0,
63,2,
64,1,
65,1,
66,2,
67,1,
68,1,
69,2,
70,2,
71,0,
72,1,
73,1,
74,1,
75,1,
76,2,
77,1,
78,0,
79,1,
80,1,
81,2,
82,2,
83,1,
84,2,
85,2,
86,2,
87,1,
88,2,
89,2,
90,3,
91,1,
92,2,
93,1,
94,2,
95,2,
96,2,
97,0,
98,1,
99,0,
100,1,
101,1,
102,1,
103,6,
104,1,
105,1,
106,0,
107,1,
108,2,
109,2,
110,1,
111,4,
112,2,
113,2,
114,0,
115,2,
116,3,
117,1,
118,3,
119,3,
120,1,
121,1,
122,2,
123,1,
124,4,
125,1,
126,2,
127,1,
128,2,
129,1,
130,0,
131,0,
132,1,
133,3,
134,1,
135,2,
136,1,
137,0,
138,2,
139,2,
140,2,
141,2,
142,2,
143,1,
144,1,
145,3,
146,1,
147,1,
148,2,
149,1,
150,1,
151,1,
152,4,
153,1,
154,3,
155,2,
156,3,
157,1,
158,2,
159,3,
160,1,
161,1,
162,1,
163,1,
164,4,
165,3,
166,1,
167,3,
168,0,
169,1,
170,1,
171,2,
172,1,
173,1,
174,2,
175,5,
176,1,
177,1,
178,2,
179,3,
180,2,
181,1,
182,3,
183,1,
184,2,
185,2,
186,1,
187,1,
188,0,
189,0,
190,7,
191,4,
192,0,
193,1,
194,1,
195,0,
196,5,
197,4,
198,2,
199,4,
200,5,
201,5,
202,4,
203,2,
204,4,
205,3,
206,3,
207,4,
208,2,
209,3,
210,2,
211,4,
212,0,
213,0,
214,2,
215,1,
216,2,
217,3,
218,2,
219,5,
220,2,
221,2,
222,3,
223,3,
224,4,
225,2,
226,3,
227,4,
228,3,
229,4,
230,1,
231,1,
232,3,
233,3,
234,3,
235,5,
236,3,
237,3,
238,3,
239,6,
240,3,
241,4,
242,5,
243,4,
244,1,
245,5,
246,4,
247,4,
248,5,
249,4,
250,3,
251,2,
252,2,
253,4,
254,2,
255,4,
256,4,
257,4,
258,5,
259,5,
260,2,
261,3,
262,3,
263,3,
264,3,
265,3,
266,1,
267,2,
268,1,
269,1,
270,2,
271,2,
272,2,
273,3,
274,1,
275,1,
276,4,
277,2,
278,2,
279,2,
280,2,
281,2,
282,4,
283,3,
284,4,
285,0,
286,4,
287,4,
288,4,
289,4,
290,3,
291,2,
292,2,
293,3,
294,2,
295,1,
296,2,
297,4,
298,1,
299,4,
300,4,
301,4,
302,2,
303,2,
304,2,
305,1,
306,3,
307,3,
308,3,
309,0,
310,4,
311,2,
312,2,
313,2,
314,2,
315,2,
316,1,
317,2,
318,2,
319,1,
320,1,
321,0,
322,0,
323,0,
324,1,
325,2,
326,0,
327,2,
328,2,
329,2,
330,2,
331,0,
332,0,
333,0,
334,4,
335,1,
336,2,
337,2,
338,2,
339,0,
340,1,
341,2,
342,3,
343,2,
344,0,
345,3,
346,1,
347,3,
348,2,
349,2,
350,1,
351,0,
352,4,
353,0,
354,1,
355,1,
356,1,
357,0,
358,1,
359,0,
360,1,
361,2,
362,1,
363,1,
364,1,
365,2,
366,0,
367,1,
368,0,
369,0,
370,1,
371,0,
372,1,
373,1,
374,2,
375,2,
376,1,
377,1,
378,1,
379,0,
380,2,
381,0,
382,2,
383,0,
384,3,
385,0,
386,1,
387,2,
388,1,
389,0,
390,1,
391,1,
392,2,
393,0,
394,2,
395,2,
396,0,
397,1,
398,1,
399,2,
400,2,
401,2,
402,1,
403,2,
404,1,
405,2,
406,0,
407,3,
408,1,
409,0,
410,3,
411,3,
412,1,
413,2,
414,2,
415,3,
416,1,
417,3,
418,2,
419,1,
420,2,
421,1,
422,1,
423,3,
424,1,
425,1,
426,2,
427,1,
428,1,
429,2,
430,0,
431,2,
432,0,
433,2,
434,1,
435,1,
436,2,
437,1,
438,1,
439,1,
440,1,
441,2,
442,3,
443,1,
444,1,
445,2,
446,2,
447,1,
448,1,
449,0,
450,1,
451,2,
452,2,
453,1,
454,1,
455,3,
456,1,
457,0,
458,1,
459,1,
460,0,
461,2,
462,1,
463,0,
464,2,
465,0,
466,1,
467,2,
468,3,
469,2,
470,4,
471,1,
472,4,
473,2,
474,0,
475,2,
476,6,
477,6,
478,7,
479,5,
480,7,
481,6,
482,4,
483,5,
484,6,
485,8,
486,3,
487,3,
488,4,
489,3,
490,3,
491,4,
492,3,
493,4,
494,3,
495,5,
496,3,
497,4,
498,2,
499,3,
500,3,
501,1,
502,4,
503,4,
504,3,
505,2,
506,3,
507,2,
508,3,
509,4,
510,3,
511,2,
512,1,
513,1,
514,1,
515,2,
516,1,
517,1,
518,1,
519,3,
520,2,
521,2,
522,0,
523,0,
524,2,
525,5,
526,5,
527,3,
528,1,
529,3,
530,1,
531,4,
532,5,
533,2,
534,2,
535,1,
536,2,
537,2,
538,2,
539,3,
540,2,
541,3,
542,2,
543,2,
544,3,
545,0,
546,1,
547,0,
548,0,
549,1,
550,0,
551,0,
552,0,
553,0,
554,2,
555,3,
556,2,
557,0,
558,0,
559,1,
560,1,
561,1,
562,1,
563,0,
564,1,
565,1,
566,1,
567,1,
568,2,
569,0,
570,0,
571,0,
572,1,
573,0,
574,0,
575,0,
576,2,
577,3,
578,3,
579,1,
580,0,
581,0,
582,1,
583,1,
584,2,
585,0,
586,1,
587,0,
588,0,
589,0,
590,0,
591,0,
592,0,
593,0,
594,1,
595,2,
596,3,
597,1,
598,3,
599,2,
600,1,
601,1,
602,1,
603,0,
604,0,
605,5,
606,4,
607,6,
608,5,
609,6,
610,5,
611,6,
612,8,
613,4,
614,5,
615,4,
616,1,
617,3,
618,2,
619,0,
620,2,
621,0,
622,0,
623,3,
624,3,
625,0,
626,1,
627,1,
628,3,
629,0,
630,0,
631,0,
632,1,
633,4,
634,1,
635,2,
636,0,
637,1,
638,1,
639,2,
640,0,
641,2,
642,1,
643,0,
644,0,
645,1,
646,1,
647,2,
648,0,
649,0,
650,4,
651,1,
652,0,
653,1,
654,2,
655,12,
656,6,
657,9,
658,12,
659,14,
660,14,
661,9,
662,9,
663,8,
664,8,
665,6,
666,18,
667,4,
668,6,
669,6,
670,5,
671,9,
672,8,
673,6,
674,4,
675,8,
676,5,
677,5,
678,6,
679,6,
680,6,
681,5,
682,6,
683,7,
684,2,
685,0,
686,1,
687,1,
688,4,
689,1,
690,2,
691,0,
692,3,
693,0,
694,4,
695,3,
696,2,
697,4,
698,1,
699,7,
700,5,
701,4,
702,4,
703,4,
704,3,
705,1,
706,4,
707,3,
708,0,
709,3,
710,5,
711,5,
712,2,
713,3,
714,9,
715,5,
716,5,
717,5,
718,4,
719,2,
720,0,
721,4,
722,5,
723,4,
724,3,
725,5,
726,2,
727,5,
728,3,
729,4,
730,4,
731,5,
732,6,
733,5,
734,1,
735,3,
736,4,
737,1,
738,2,
739,0,
740,2,
741,1,
742,3,
743,3,
744,2,
745,5,
746,1,
747,6,
748,2,
749,2,
750,5,
751,5,
752,4,
753,4,
754,7,
755,2,
756,3,
757,3,
758,0,
759,5,
760,6,
761,4,
762,5,
763,5,
764,2,
765,6,
766,5,
767,3,
768,4,
769,2,
770,2,
771,3,
772,4,
773,3,
774,1,
775,4,
776,4,
777,3,
778,6,
779,6,
780,1,
781,4,
782,4,
783,2,
784,5,
785,2,
786,6,
787,3,
788,6,
789,2,
790,1,
791,0,
792,6,
793,2,
794,2,
795,2,
796,2,
797,3,
798,4,
799,1,
800,3,
801,2,
802,4,
803,6,
804,3,
805,1,
806,1,
807,1,
808,1,
809,5,
810,5,
811,5,
812,1,
813,3,
814,3,
815,4,
816,1,
817,2,
818,2,
819,0,
820,1,
821,0,
822,1,
823,0,
824,3,
825,3,
826,4,
827,2,
828,1,
829,2,
830,4,
831,4,
832,1,
833,4,
834,1,
835,1,
836,0,
837,1,
838,3,
839,3,
840,1,
841,4,
842,1,
843,0,
844,0,
845,0,
846,1,
847,0,
848,3,
849,1,
850,3,
851,5,
852,0,
853,6,
854,2,
855,3,
856,5,
857,4,
858,3,
859,3,
860,4,
861,1,
862,4,
863,3,
864,1,
865,1,
866,1,
867,0,
868,0,
869,4,
870,2,
871,0,
872,0,
873,2,
874,2,
875,2,
876,4,
877,2,
878,4,
879,2,
880,1,
881,5,
882,4,
883,3,
884,3,
885,1,
