48,12,0.1,0.1,0.1,0.1,0.1,
49,12,0.1,0.1,0.4,0.1,0.175,
50,12,0.1,0.1,0.7,0.1,0.25,
51,12,0.1,0.1,1,0.1,0.325,
52,13,0.1,0.1,0.1,0.1,0.1,
53,13,0.1,0.1,0.4,0.1,0.175,
54,13,0.1,0.1,0.7,0.1,0.25,
55,13,0.1,0.1,1,0.1,0.325,
56,14,0.1,0.1,0.1,0.1,0.1,
57,14,0.1,0.1,0.4,0.1,0.175,
58,14,0.1,0.1,0.7,0.1,0.25,
59,14,0.1,0.1,1,0.1,0.325,
60,15,0.1,0.1,0.1,0.1,0.1,
61,15,0.1,0.1,0.4,0.1,0.175,
62,15,0.1,0.1,0.7,0.1,0.25,
63,15,0.1,0.1,1,0.1,0.325,
64,16,0.1,0.1,0.1,0.1,0.1,
65,16,0.1,0.1,0.4,0.1,0.175,
66,16,0.1,0.1,0.7,0.1,0.25,
67,16,0.1,0.1,1,0.1,0.325,
68,17,0.1,0.1,0.1,0.1,0.1,
69,17,0.1,0.1,0.4,0.1,0.175,
70,17,0.1,0.1,0.7,0.1,0.25,
71,17,0.1,0.1,1,0.1,0.325,
72,18,0.1,0.1,0.1,0.1,0.1,
73,18,0.1,0.1,0.4,0.1,0.175,
74,18,0.1,0.1,0.7,0.1,0.25,
75,18,0.1,0.1,1,0.1,0.325,
76,19,0.1,0.1,0.1,0.1,0.1,
77,19,0.1,0.1,0.4,0.1,0.175,
78,19,0.1,0.1,0.7,0.1,0.25,
79,19,0.1,0.1,1,0.1,0.325,
80,20,0.4857,0.1,0.1,0.1,0.1964,
81,20,0.4857,0.1,0.4,0.1,0.2714,
82,20,0.4857,0.1,0.7,0.1,0.3464,
83,20,0.4857,0.1,1,0.1,0.4214,
84,21,0.4857,0.1,0.1,0.1,0.1964,
85,21,0.4857,0.1,0.4,0.1,0.2714,
86,21,0.4857,0.1,0.7,0.1,0.3464,
87,21,0.4857,0.1,1,0.1,0.4214,
88,22,0.3571,0.1,0.1,0.1,0.1643,
89,22,0.3571,0.1,0.4,0.1,0.2393,
90,22,0.3571,0.1,0.7,0.1,0.3143,
91,22,0.3571,0.1,1,0.1,0.3893,
92,23,0.2286,0.1,0.1,0.1,0.1322,
93,23,0.2286,0.1,0.4,0.1,0.2072,
94,23,0.2286,0.1,0.7,0.1,0.2822,
95,23,0.2286,0.1,1,0.1,0.3572,
96,24,0.2286,0.1,0.1,0.1,0.1322,
97,24,0.2286,0.1,0.4,0.1,0.2072,
98,24,0.2286,0.1,0.7,0.1,0.2822,
99,24,0.2286,0.1,1,0.1,0.3572,
100,25,0.1,0.1,0.1,0.1,0.1,
101,25,0.1,0.1,0.4,0.1,0.175,
102,25,0.1,0.1,0.7,0.1,0.25,
103,25,0.1,0.1,1,0.1,0.325,
104,26,0.1,0.1,0.1,0.1,0.1,
105,26,0.1,0.1,0.4,0.1,0.175,
106,26,0.1,0.1,0.7,0.1,0.25,
107,26,0.1,0.1,1,0.1,0.325,
108,27,0.2286,0.1,0.1,0.1,0.1322,
109,27,0.2286,0.1,0.4,0.1,0.2072,
110,27,0.2286,0.1,0.7,0.1,0.2822,
111,27,0.2286,0.1,1,0.1,0.3572,
112,28,0.2286,0.1,0.1,0.1,0.1322,
113,28,0.2286,0.1,0.4,0.1,0.2072,
114,28,0.2286,0.1,0.7,0.1,0.2822,
115,28,0.2286,0.1,1,0.1,0.3572,
116,29,0.1,0.1,0.1,0.1,0.1,
117,29,0.1,0.1,0.4,0.1,0.175,
118,29,0.1,0.1,0.7,0.1,0.25,
119,29,0.1,0.1,1,0.1,0.325,
120,30,0.1,0.1,0.1,0.1,0.1,
121,30,0.1,0.1,0.4,0.1,0.175,
122,30,0.1,0.1,0.7,0.1,0.25,
123,30,0.1,0.1,1,0.1,0.325,
124,31,0.2286,0.1,0.1,0.1,0.1322,
125,31,0.2286,0.1,0.4,0.1,0.2072,
126,31,0.2286,0.1,0.7,0.1,0.2822,
127,31,0.2286,0.1,1,0.1,0.3572,
128,32,0.1,0.1,0.1,0.1,0.1,
129,32,0.1,0.1,0.4,0.1,0.175,
130,32,0.1,0.1,0.7,0.1,0.25,
131,32,0.1,0.1,1,0.1,0.325,
132,33,0.1,0.1,0.1,0.1,0.1,
133,33,0.1,0.1,0.4,0.1,0.175,
134,33,0.1,0.1,0.7,0.1,0.25,
135,33,0.1,0.1,1,0.1,0.325,
136,34,0.4857,0.25,0.1,0.1,0.2339,
137,34,0.4857,0.25,0.4,0.1,0.3089,
138,34,0.4857,0.25,0.7,0.1,0.3839,
139,34,0.4857,0.25,1,0.1,0.4589,
140,35,0.1,0.1,0.1,0.1,0.1,
141,35,0.1,0.1,0.4,0.1,0.175,
142,35,0.1,0.1,0.7,0.1,0.25,
143,35,0.1,0.1,1,0.1,0.325,
144,36,0.1,0.1,0.1,0.1,0.1,
145,36,0.1,0.1,0.4,0.1,0.175,
146,36,0.1,0.1,0.7,0.1,0.25,
147,36,0.1,0.1,1,0.1,0.325,
148,37,0.3571,0.1,0.1,0.1,0.1643,
149,37,0.3571,0.1,0.4,0.1,0.2393,
150,37,0.3571,0.1,0.7,0.1,0.3143,
151,37,0.3571,0.1,1,0.1,0.3893,
152,38,0.4857,0.1,0.1,0.1,0.1964,
153,38,0.4857,0.1,0.4,0.1,0.2714,
154,38,0.4857,0.1,0.7,0.1,0.3464,
155,38,0.4857,0.1,1,0.1,0.4214,
156,39,0.3571,0.1,0.1,0.1,0.1643,
157,39,0.3571,0.1,0.4,0.1,0.2393,
158,39,0.3571,0.1,0.7,0.1,0.3143,
159,39,0.3571,0.1,1,0.1,0.3893,
160,40,0.2286,0.1,0.1,0.1,0.1322,
161,40,0.2286,0.1,0.4,0.1,0.2072,
162,40,0.2286,0.1,0.7,0.1,0.2822,
163,40,0.2286,0.1,1,0.1,0.3572,
164,41,0.4857,0.1,0.1,0.1,0.1964,
165,41,0.4857,0.1,0.4,0.1,0.2714,
166,41,0.4857,0.1,0.7,0.1,0.3464,
167,41,0.4857,0.1,1,0.1,0.4214,
168,42,0.4857,0.1,0.1,0.1,0.1964,
169,42,0.4857,0.1,0.4,0.1,0.2714,
170,42,0.4857,0.1,0.7,0.1,0.3464,
171,42,0.4857,0.1,1,0.1,0.4214,
172,43,0.3571,0.1,0.1,0.1,0.1643,
173,43,0.3571,0.1,0.4,0.1,0.2393,
174,43,0.3571,0.1,0.7,0.1,0.3143,
175,43,0.3571,0.1,1,0.1,0.3893,
176,44,0.1,0.25,0.1,0.1,0.1375,
177,44,0.1,0.25,0.4,0.1,0.2125,
178,44,0.1,0.25,0.7,0.1,0.2875,
179,44,0.1,0.25,1,0.1,0.3625,
180,45,0.2286,0.55,0.1,0.1,0.2447,
181,45,0.2286,0.55,0.4,0.1,0.3197,
182,45,0.2286,0.55,0.7,0.1,0.3947,
183,45,0.2286,0.55,1,0.1,0.4696,
184,46,0.3571,0.1,0.1,0.1,0.1643,
185,46,0.3571,0.1,0.4,0.1,0.2393,
186,46,0.3571,0.1,0.7,0.1,0.3143,
187,46,0.3571,0.1,1,0.1,0.3893,
188,47,0.3571,0.1,0.1,0.1,0.1643,
189,47,0.3571,0.1,0.4,0.1,0.2393,
190,47,0.3571,0.1,0.7,0.1,0.3143,
191,47,0.3571,0.1,1,0.1,0.3893,
192,48,0.3571,0.1,0.1,0.1,0.1643,
193,48,0.3571,0.1,0.4,0.1,0.2393,
194,48,0.3571,0.1,0.7,0.1,0.3143,
195,48,0.3571,0.1,1,0.1,0.3893,
196,49,0.1,0.1,0.1,0.1,0.1,
197,49,0.1,0.1,0.4,0.1,0.175,
198,49,0.1,0.1,0.7,0.1,0.25,
199,49,0.1,0.1,1,0.1,0.325,
200,50,0.1,0.1,0.1,0.1,0.1,
201,50,0.1,0.1,0.4,0.1,0.175,
202,50,0.1,0.1,0.7,0.1,0.25,
203,50,0.1,0.1,1,0.1,0.325,
204,51,0.1,0.1,0.1,0.1,0.1,
205,51,0.1,0.1,0.4,0.1,0.175,
206,51,0.1,0.1,0.7,0.1,0.25,
207,51,0.1,0.1,1,0.1,0.325,
208,52,0.1,0.1,0.1,0.1,0.1,
209,52,0.1,0.1,0.4,0.1,0.175,
210,52,0.1,0.1,0.7,0.1,0.25,
211,52,0.1,0.1,1,0.1,0.325,
212,53,0.1,0.1,0.1,0.1,0.1,
213,53,0.1,0.1,0.4,0.1,0.175,
214,53,0.1,0.1,0.7,0.1,0.25,
215,53,0.1,0.1,1,0.1,0.325,
216,54,0.1,0.1,0.1,0.1,0.1,
217,54,0.1,0.1,0.4,0.1,0.175,
218,54,0.1,0.1,0.7,0.1,0.25,
219,54,0.1,0.1,1,0.1,0.325,
220,55,0.1,0.25,0.1,0.1,0.1375,
221,55,0.1,0.25,0.4,0.1,0.2125,
222,55,0.1,0.25,0.7,0.1,0.2875,
223,55,0.1,0.25,1,0.1,0.3625,
224,56,0.1,0.1,0.1,0.1,0.1,
225,56,0.1,0.1,0.4,0.1,0.175,
226,56,0.1,0.1,0.7,0.1,0.25,
227,56,0.1,0.1,1,0.1,0.325,
228,57,0.1,0.1,0.1,0.1,0.1,
229,57,0.1,0.1,0.4,0.1,0.175,
230,57,0.1,0.1,0.7,0.1,0.25,
231,57,0.1,0.1,1,0.1,0.325,
232,58,0.1,0.1,0.1,0.1,0.1,
233,58,0.1,0.1,0.4,0.1,0.175,
234,58,0.1,0.1,0.7,0.1,0.25,
235,58,0.1,0.1,1,0.1,0.325,
236,59,0.1,0.1,0.1,0.1,0.1,
237,59,0.1,0.1,0.4,0.1,0.175,
238,59,0.1,0.1,0.7,0.1,0.25,
239,59,0.1,0.1,1,0.1,0.325,
240,60,0.1,0.1,0.1,0.1,0.1,
241,60,0.1,0.1,0.4,0.1,0.175,
242,60,0.1,0.1,0.7,0.1,0.25,
243,60,0.1,0.1,1,0.1,0.325,
244,61,0.1,0.1,0.1,0.1,0.1,
245,61,0.1,0.1,0.4,0.1,0.175,
246,61,0.1,0.1,0.7,0.1,0.25,
247,61,0.1,0.1,1,0.1,0.325,
248,62,0.1,0.1,0.1,0.1,0.1,
249,62,0.1,0.1,0.4,0.1,0.175,
250,62,0.1,0.1,0.7,0.1,0.25,
251,62,0.1,0.1,1,0.1,0.325,
252,63,0.1,0.1,0.1,0.1,0.1,
253,63,0.1,0.1,0.4,0.1,0.175,
254,63,0.1,0.1,0.7,0.1,0.25,
255,63,0.1,0.1,1,0.1,0.325,
256,64,0.1,0.1,0.1,0.1,0.1,
257,64,0.1,0.1,0.4,0.1,0.175,
258,64,0.1,0.1,0.7,0.1,0.25,
259,64,0.1,0.1,1,0.1,0.325,
260,65,0.1,0.1,0.1,0.1,0.1,
261,65,0.1,0.1,0.4,0.1,0.175,
262,65,0.1,0.1,0.7,0.1,0.25,
263,65,0.1,0.1,1,0.1,0.325,
264,66,0.1,0.1,0.1,0.1,0.1,
265,66,0.1,0.1,0.4,0.1,0.175,
266,66,0.1,0.1,0.7,0.1,0.25,
267,66,0.1,0.1,1,0.1,0.325,
268,67,0.1,0.1,0.1,0.1,0.1,
269,67,0.1,0.1,0.4,0.1,0.175,
270,67,0.1,0.1,0.7,0.1,0.25,
271,67,0.1,0.1,1,0.1,0.325,
272,68,0.1,0.1,0.1,0.1,0.1,
273,68,0.1,0.1,0.4,0.1,0.175,
274,68,0.1,0.1,0.7,0.1,0.25,
275,68,0.1,0.1,1,0.1,0.325,
276,69,0.4857,0.1,0.1,0.1,0.1964,
277,69,0.4857,0.1,0.4,0.1,0.2714,
278,69,0.4857,0.1,0.7,0.1,0.3464,
279,69,0.4857,0.1,1,0.1,0.4214,
280,70,0.3571,0.1,0.1,0.1,0.1643,
281,70,0.3571,0.1,0.4,0.1,0.2393,
282,70,0.3571,0.1,0.7,0.1,0.3143,
283,70,0.3571,0.1,1,0.1,0.3893,
284,71,0.2286,0.1,0.1,0.1,0.1322,
285,71,0.2286,0.1,0.4,0.1,0.2072,
286,71,0.2286,0.1,0.7,0.1,0.2822,
287,71,0.2286,0.1,1,0.1,0.3572,
288,72,0.1,0.1,0.1,0.1,0.1,
289,72,0.1,0.1,0.4,0.1,0.175,
290,72,0.1,0.1,0.7,0.1,0.25,
291,72,0.1,0.1,1,0.1,0.325,
292,73,0.4857,0.1,0.1,0.1,0.1964,
293,73,0.4857,0.1,0.4,0.1,0.2714,
294,73,0.4857,0.1,0.7,0.1,0.3464,
295,73,0.4857,0.1,1,0.1,0.4214,
296,74,0.3571,0.1,0.1,0.1,0.1643,
297,74,0.3571,0.1,0.4,0.1,0.2393,
298,74,0.3571,0.1,0.7,0.1,0.3143,
299,74,0.3571,0.1,1,0.1,0.3893,
300,75,0.1,0.1,0.1,0.1,0.1,
301,75,0.1,0.1,0.4,0.1,0.175,
302,75,0.1,0.1,0.7,0.1,0.25,
303,75,0.1,0.1,1,0.1,0.325,
304,76,0.1,0.25,0.1,0.1,0.1375,
305,76,0.1,0.25,0.4,0.1,0.2125,
306,76,0.1,0.25,0.7,0.1,0.2875,
307,76,0.1,0.25,1,0.1,0.3625,
308,77,0.3571,0.1,0.1,0.1,0.1643,
309,77,0.3571,0.1,0.4,0.1,0.2393,
310,77,0.3571,0.1,0.7,0.1,0.3143,
311,77,0.3571,0.1,1,0.1,0.3893,
312,78,0.4857,0.1,0.1,0.1,0.1964,
313,78,0.4857,0.1,0.4,0.1,0.2714,
314,78,0.4857,0.1,0.7,0.1,0.3464,
315,78,0.4857,0.1,1,0.1,0.4214,
316,79,0.2286,0.4,0.1,0.1,0.2072,
317,79,0.2286,0.4,0.4,0.1,0.2822,
318,79,0.2286,0.4,0.7,0.1,0.3572,
319,79,0.2286,0.4,1,0.1,0.4322,
320,80,0.4857,0.1,0.1,0.1,0.1964,
321,80,0.4857,0.1,0.4,0.1,0.2714,
322,80,0.4857,0.1,0.7,0.1,0.3464,
323,80,0.4857,0.1,1,0.1,0.4214,
324,81,0.3571,0.1,0.1,0.1,0.1643,
325,81,0.3571,0.1,0.4,0.1,0.2393,
326,81,0.3571,0.1,0.7,0.1,0.3143,
327,81,0.3571,0.1,1,0.1,0.3893,
328,82,0.1,0.1,0.1,0.1,0.1,
329,82,0.1,0.1,0.4,0.1,0.175,
330,82,0.1,0.1,0.7,0.1,0.25,
331,82,0.1,0.1,1,0.1,0.325,
332,83,0.1,0.1,0.1,0.1,0.1,
333,83,0.1,0.1,0.4,0.1,0.175,
334,83,0.1,0.1,0.7,0.1,0.25,
335,83,0.1,0.1,1,0.1,0.325,
336,84,0.1,0.1,0.1,0.1,0.1,
337,84,0.1,0.1,0.4,0.1,0.175,
338,84,0.1,0.1,0.7,0.1,0.25,
339,84,0.1,0.1,1,0.1,0.325,
340,85,0.1,0.1,0.1,0.1,0.1,
341,85,0.1,0.1,0.4,0.1,0.175,
342,85,0.1,0.1,0.7,0.1,0.25,
343,85,0.1,0.1,1,0.1,0.325,
344,86,0.1,0.1,0.1,0.1,0.1,
345,86,0.1,0.1,0.4,0.1,0.175,
346,86,0.1,0.1,0.7,0.1,0.25,
347,86,0.1,0.1,1,0.1,0.325,
348,87,0.1,0.1,0.1,0.1,0.1,
349,87,0.1,0.1,0.4,0.1,0.175,
350,87,0.1,0.1,0.7,0.1,0.25,
351,87,0.1,0.1,1,0.1,0.325,
352,88,0.1,0.1,0.1,0.1,0.1,
353,88,0.1,0.1,0.4,0.1,0.175,
354,88,0.1,0.1,0.7,0.1,0.25,
355,88,0.1,0.1,1,0.1,0.325,
356,89,0.1,0.1,0.1,0.1,0.1,
357,89,0.1,0.1,0.4,0.1,0.175,
358,89,0.1,0.1,0.7,0.1,0.25,
359,89,0.1,0.1,1,0.1,0.325,
360,90,0.1,0.1,0.1,0.1,0.1,
361,90,0.1,0.1,0.4,0.1,0.175,
362,90,0.1,0.1,0.7,0.1,0.25,
363,90,0.1,0.1,1,0.1,0.325,
364,91,0.1,0.1,0.1,0.1,0.1,
365,91,0.1,0.1,0.4,0.1,0.175,
366,91,0.1,0.1,0.7,0.1,0.25,
367,91,0.1,0.1,1,0.1,0.325,
368,92,0.1,0.1,0.1,0.1,0.1,
369,92,0.1,0.1,0.4,0.1,0.175,
370,92,0.1,0.1,0.7,0.1,0.25,
371,92,0.1,0.1,1,0.1,0.325,
372,93,0.1,0.1,0.1,0.1,0.1,
373,93,0.1,0.1,0.4,0.1,0.175,
374,93,0.1,0.1,0.7,0.1,0.25,
375,93,0.1,0.1,1,0.1,0.325,
376,94,0.2286,0.1,0.1,0.1,0.1322,
377,94,0.2286,0.1,0.4,0.1,0.2072,
378,94,0.2286,0.1,0.7,0.1,0.2822,
379,94,0.2286,0.1,1,0.1,0.3572,
380,95,0.4857,0.1,0.1,0.1,0.1964,
381,95,0.4857,0.1,0.4,0.1,0.2714,
382,95,0.4857,0.1,0.7,0.1,0.3464,
383,95,0.4857,0.1,1,0.1,0.4214,
384,96,0.1,0.1,0.1,0.1,0.1,
385,96,0.1,0.1,0.4,0.1,0.175,
386,96,0.1,0.1,0.7,0.1,0.25,
387,96,0.1,0.1,1,0.1,0.325,
388,97,0.4857,0.1,0.1,0.1,0.1964,
389,97,0.4857,0.1,0.4,0.1,0.2714,
390,97,0.4857,0.1,0.7,0.1,0.3464,
391,97,0.4857,0.1,1,0.1,0.4214,
392,98,0.3571,0.1,0.1,0.1,0.1643,
393,98,0.3571,0.1,0.4,0.1,0.2393,
394,98,0.3571,0.1,0.7,0.1,0.3143,
395,98,0.3571,0.1,1,0.1,0.3893,
396,99,0.2286,0.1,0.1,0.1,0.1322,
397,99,0.2286,0.1,0.4,0.1,0.2072,
398,99,0.2286,0.1,0.7,0.1,0.2822,
399,99,0.2286,0.1,1,0.1,0.3572,
400,100,0.2286,0.1,0.1,0.1,0.1322,
401,100,0.2286,0.1,0.4,0.1,0.2072,
402,100,0.2286,0.1,0.7,0.1,0.2822,
403,100,0.2286,0.1,1,0.1,0.3572,
404,101,0.3571,0.1,0.1,0.1,0.1643,
405,101,0.3571,0.1,0.4,0.1,0.2393,
406,101,0.3571,0.1,0.7,0.1,0.3143,
407,101,0.3571,0.1,1,0.1,0.3893,
408,102,0.3571,0.1,0.1,0.1,0.1643,
409,102,0.3571,0.1,0.4,0.1,0.2393,
410,102,0.3571,0.1,0.7,0.1,0.3143,
411,102,0.3571,0.1,1,0.1,0.3893,
412,103,0.4857,0.1,0.1,0.1,0.1964,
413,103,0.4857,0.1,0.4,0.1,0.2714,
414,103,0.4857,0.1,0.7,0.1,0.3464,
415,103,0.4857,0.1,1,0.1,0.4214,
416,104,0.2286,0.1,0.1,0.1,0.1322,
417,104,0.2286,0.1,0.4,0.1,0.2072,
418,104,0.2286,0.1,0.7,0.1,0.2822,
419,104,0.2286,0.1,1,0.1,0.3572,
420,105,0.6143,0.1,0.1,0.1,0.2286,
421,105,0.6143,0.1,0.4,0.1,0.3036,
422,105,0.6143,0.1,0.7,0.1,0.3786,
423,105,0.6143,0.1,1,0.1,0.4536,
424,106,0.1,0.1,0.1,0.1,0.1,
425,106,0.1,0.1,0.4,0.1,0.175,
426,106,0.1,0.1,0.7,0.1,0.25,
427,106,0.1,0.1,1,0.1,0.325,
428,107,0.1,0.1,0.1,0.1,0.1,
429,107,0.1,0.1,0.4,0.1,0.175,
430,107,0.1,0.1,0.7,0.1,0.25,
431,107,0.1,0.1,1,0.1,0.325,
432,108,0.1,0.1,0.1,0.1,0.1,
433,108,0.1,0.1,0.4,0.1,0.175,
434,108,0.1,0.1,0.7,0.1,0.25,
435,108,0.1,0.1,1,0.1,0.325,
436,109,0.1,0.1,0.1,0.1,0.1,
437,109,0.1,0.1,0.4,0.1,0.175,
438,109,0.1,0.1,0.7,0.1,0.25,
439,109,0.1,0.1,1,0.1,0.325,
440,110,0.1,0.1,0.1,0.1,0.1,
441,110,0.1,0.1,0.4,0.1,0.175,
442,110,0.1,0.1,0.7,0.1,0.25,
443,110,0.1,0.1,1,0.1,0.325,
444,111,0.2286,0.1,0.1,0.1,0.1322,
445,111,0.2286,0.1,0.4,0.1,0.2072,
446,111,0.2286,0.1,0.7,0.1,0.2822,
447,111,0.2286,0.1,1,0.1,0.3572,
448,112,0.2286,0.1,0.1,0.1,0.1322,
449,112,0.2286,0.1,0.4,0.1,0.2072,
450,112,0.2286,0.1,0.7,0.1,0.2822,
451,112,0.2286,0.1,1,0.1,0.3572,
452,113,0.4857,0.1,0.1,0.1,0.1964,
453,113,0.4857,0.1,0.4,0.1,0.2714,
454,113,0.4857,0.1,0.7,0.1,0.3464,
455,113,0.4857,0.1,1,0.1,0.4214,
456,114,0.3571,0.1,0.1,0.1,0.1643,
457,114,0.3571,0.1,0.4,0.1,0.2393,
458,114,0.3571,0.1,0.7,0.1,0.3143,
459,114,0.3571,0.1,1,0.1,0.3893,
460,115,0.1,0.25,0.1,0.1,0.1375,
461,115,0.1,0.25,0.4,0.1,0.2125,
462,115,0.1,0.25,0.7,0.1,0.2875,
463,115,0.1,0.25,1,0.1,0.3625,
464,116,0.1,0.25,0.1,0.1,0.1375,
465,116,0.1,0.25,0.4,0.1,0.2125,
466,116,0.1,0.25,0.7,0.1,0.2875,
467,116,0.1,0.25,1,0.1,0.3625,
468,117,0.1,0.1,0.1,0.1,0.1,
469,117,0.1,0.1,0.4,0.1,0.175,
470,117,0.1,0.1,0.7,0.1,0.25,
471,117,0.1,0.1,1,0.1,0.325,
472,118,0.1,0.1,0.1,0.1,0.1,
473,118,0.1,0.1,0.4,0.1,0.175,
474,118,0.1,0.1,0.7,0.1,0.25,
475,118,0.1,0.1,1,0.1,0.325,
476,119,0.1,0.1,0.1,0.1,0.1,
477,119,0.1,0.1,0.4,0.1,0.175,
478,119,0.1,0.1,0.7,0.1,0.25,
479,119,0.1,0.1,1,0.1,0.325,
480,120,0.3571,0.1,0.1,0.1,0.1643,
481,120,0.3571,0.1,0.4,0.1,0.2393,
482,120,0.3571,0.1,0.7,0.1,0.3143,
483,120,0.3571,0.1,1,0.1,0.3893,
484,121,0.2286,0.1,0.1,0.1,0.1322,
485,121,0.2286,0.1,0.4,0.1,0.2072,
486,121,0.2286,0.1,0.7,0.1,0.2822,
487,121,0.2286,0.1,1,0.1,0.3572,
488,122,0.6143,0.1,0.1,0.1,0.2286,
489,122,0.6143,0.1,0.4,0.1,0.3036,
490,122,0.6143,0.1,0.7,0.1,0.3786,
491,122,0.6143,0.1,1,0.1,0.4536,
492,123,0.6143,0.1,0.1,0.1,0.2286,
493,123,0.6143,0.1,0.4,0.1,0.3036,
494,123,0.6143,0.1,0.7,0.1,0.3786,
495,123,0.6143,0.1,1,0.1,0.4536,
496,124,0.1,0.1,0.1,0.1,0.1,
497,124,0.1,0.1,0.4,0.1,0.175,
498,124,0.1,0.1,0.7,0.1,0.25,
499,124,0.1,0.1,1,0.1,0.325,
500,125,0.1,0.1,0.1,0.1,0.1,
501,125,0.1,0.1,0.4,0.1,0.175,
502,125,0.1,0.1,0.7,0.1,0.25,
503,125,0.1,0.1,1,0.1,0.325,
504,126,0.1,0.1,0.1,0.1,0.1,
505,126,0.1,0.1,0.4,0.1,0.175,
506,126,0.1,0.1,0.7,0.1,0.25,
507,126,0.1,0.1,1,0.1,0.325,
508,127,0.1,0.1,0.1,0.1,0.1,
509,127,0.1,0.1,0.4,0.1,0.175,
510,127,0.1,0.1,0.7,0.1,0.25,
511,127,0.1,0.1,1,0.1,0.325,
512,128,0.2286,0.1,0.1,0.1,0.1322,
513,128,0.2286,0.1,0.4,0.1,0.2072,
514,128,0.2286,0.1,0.7,0.1,0.2822,
515,128,0.2286,0.1,1,0.1,0.3572,
516,129,0.1,0.1,0.1,0.1,0.1,
517,129,0.1,0.1,0.4,0.1,0.175,
518,129,0.1,0.1,0.7,0.1,0.25,
519,129,0.1,0.1,1,0.1,0.325,
520,130,0.1,0.1,0.1,0.1,0.1,
521,130,0.1,0.1,0.4,0.1,0.175,
522,130,0.1,0.1,0.7,0.1,0.25,
523,130,0.1,0.1,1,0.1,0.325,
524,131,0.1,0.1,0.1,0.1,0.1,
525,131,0.1,0.1,0.4,0.1,0.175,
526,131,0.1,0.1,0.7,0.1,0.25,
527,131,0.1,0.1,1,0.1,0.325,
528,132,0.1,0.1,0.1,0.1,0.1,
529,132,0.1,0.1,0.4,0.1,0.175,
530,132,0.1,0.1,0.7,0.1,0.25,
531,132,0.1,0.1,1,0.1,0.325,
532,133,0.1,0.1,0.1,0.1,0.1,
533,133,0.1,0.1,0.4,0.1,0.175,
534,133,0.1,0.1,0.7,0.1,0.25,
535,133,0.1,0.1,1,0.1,0.325,
536,134,0.1,0.1,0.1,0.1,0.1,
537,134,0.1,0.1,0.4,0.1,0.175,
538,134,0.1,0.1,0.7,0.1,0.25,
539,134,0.1,0.1,1,0.1,0.325,
540,135,0.1,0.1,0.1,0.1,0.1,
541,135,0.1,0.1,0.4,0.1,0.175,
542,135,0.1,0.1,0.7,0.1,0.25,
543,135,0.1,0.1,1,0.1,0.325,
544,136,0.1,0.1,0.1,0.1,0.1,
545,136,0.1,0.1,0.4,0.1,0.175,
546,136,0.1,0.1,0.7,0.1,0.25,
547,136,0.1,0.1,1,0.1,0.325,
548,137,0.1,0.1,0.1,0.1,0.1,
549,137,0.1,0.1,0.4,0.1,0.175,
550,137,0.1,0.1,0.7,0.1,0.25,
551,137,0.1,0.1,1,0.1,0.325,
552,138,0.1,0.1,0.1,0.1,0.1,
