0,1,0.997,
1,1,0.997,
2,1,0.9948,0.9874,
3,1,0.997,
4,1,0.9979,0.9958,0.9921,0.989,
5,1,0.997,
6,1,0.997,
7,1,0.997,
8,1,0.997,
9,1,0.997,
10,1,0.997,
11,1,0.997,
12,1,0.9948,0.9874,
13,1,0.999,0.9966,0.9941,0.9917,0.9892,0.9868,0.9845,0.9822,0.98,
14,1,0.9965,0.9916,0.9853,
15,1,0.9988,0.997,0.9951,0.992,
16,1,0.9979,0.995,0.9931,0.9893,0.9855,
17,1,0.9985,0.9962,0.9928,
18,1,0.9988,0.9959,0.9929,0.9911,
19,1,0.9985,0.9938,
20,1,0.9982,0.9953,
21,1,0.9966,0.9932,0.9905,0.9878,0.9848,0.9818,
22,1,0.9988,0.9975,0.9963,0.9947,0.9931,
23,1,0.9979,0.996,0.9923,
24,1,0.9928,
25,1,0.997,
26,1,0.9988,0.997,0.9951,0.9924,0.9897,
27,1,0.9982,0.9952,0.9921,0.9896,
28,1,0.9982,0.9967,0.9951,0.9921,0.989,0.9868,
29,1,0.9985,0.9938,
30,1,0.9981,0.9954,
31,1,0.9982,0.9952,0.9921,0.9896,0.987,0.9844,
32,1,0.9988,0.9959,0.9929,0.9911,
33,1,0.998,
34,1,0.9972,0.9945,0.9918,0.989,0.9862,0.9843,0.9823,0.9804,0.9782,0.9759,0.9734,
35,1,0.997,
36,1,0.9974,0.9948,0.9911,0.9874,0.9851,
37,1,0.9988,0.9975,0.9957,0.9941,0.9925,0.9909,
38,1,0.9977,0.9953,0.9925,0.9896,0.9877,0.9858,0.9838,0.9813,0.9788,0.9763,
39,1,0.9988,0.9958,
40,1,0.9974,0.995,0.9911,
41,1,0.9987,
42,1,0.9965,0.993,0.9887,0.9844,0.9816,0.9778,
43,1,0.9971,0.9941,0.9912,0.9896,0.988,0.9857,0.9835,0.9809,
44,1,0.9988,0.9977,0.9966,0.9948,0.9936,0.9925,0.9907,0.989,0.9872,0.9856,0.984,0.9824,0.9802,0.9779,0.9757,
45,1,0.9966,0.9931,0.9896,0.9871,0.983,0.9789,0.9748,0.9707,0.9666,0.9637,0.9603,
46,1,0.9982,0.9957,0.9913,
47,1,0.9982,0.9957,0.9913,0.9869,0.9836,0.9797,
48,1,0.9988,0.9958,0.9929,
49,1,0.9948,0.9874,
50,1,0.997,
51,1,0.9948,0.9874,
52,1,0.997,
53,1,0.997,
54,1,0.9948,0.9874,
55,1,0.9986,0.9972,0.9959,0.9945,0.9924,0.9902,0.9881,0.9852,0.9833,0.9806,0.9775,
56,1,0.997,
57,1,0.997,
58,1,0.997,
59,1,0.9948,0.9852,
60,1,0.9948,0.9874,
61,1,0.9948,0.9874,
62,1,0.9948,0.9874,
63,1,0.997,
64,1,0.997,
65,1,0.9948,0.9874,
66,1,0.9948,0.9874,
67,1,0.997,
68,1,0.997,
69,1,0.9987,
70,1,0.9985,0.995,0.9915,0.9888,
71,1,0.9982,0.9965,0.9934,0.9908,
72,1,0.9948,0.9874,
73,1,0.9984,
74,1,0.9988,0.9958,0.9929,
75,1,0.9983,0.9967,0.9952,0.9926,
76,1,0.9988,0.9977,0.9966,0.9954,0.9936,0.9919,0.9901,
77,1,0.9985,0.997,0.9951,0.9932,
78,1,0.9984,
79,1,0.9982,0.9958,0.9935,0.9907,0.9879,0.9854,0.9828,
80,1,0.9977,0.9948,0.9926,0.9904,0.9878,0.9853,0.9828,0.9803,
81,1,0.9982,0.9963,0.9936,
82,1,0.997,
83,1,0.9948,0.9852,
84,1,0.9948,0.9918,0.9867,
85,1,0.9948,0.9874,
86,1,0.9985,0.9962,0.9923,
87,1,0.9948,0.9874,
88,1,0.997,
89,1,0.9948,0.9874,
90,1,0.997,
91,1,0.9948,0.9874,
92,1,0.9948,0.9896,
93,1,0.9948,0.9874,
94,1,0.9974,0.9947,0.9908,
95,1,0.9984,
96,1,0.9985,0.9962,0.9923,
97,1,0.9972,0.9944,0.9916,0.9882,0.9848,0.9813,0.9794,0.977,0.9747,
98,1,0.9982,0.9957,0.9913,0.9869,0.9836,0.9797,
99,1,0.9982,0.9958,0.9928,0.9905,
100,1,0.9982,0.9958,0.9934,0.9908,
101,1,0.9985,0.995,0.9915,0.9888,
102,1,0.9988,0.9958,0.9929,
103,1,
104,1,0.9976,0.996,0.9944,0.9914,0.9883,
105,1,0.9972,0.9953,0.9933,0.9911,0.9889,0.9867,0.9842,
106,1,0.9948,0.9896,
107,1,0.9926,0.9853,0.978,
108,1,0.997,
109,1,0.997,
110,1,0.997,
111,1,0.9982,0.9965,0.9934,0.9908,
112,1,0.9982,0.9952,0.9921,
113,1,0.9987,
114,1,0.9965,0.993,0.9894,
115,1,0.9988,0.9977,0.9966,0.9954,0.9942,0.9931,0.992,0.9902,
116,1,0.9988,0.9977,0.9966,0.9948,0.993,0.9912,0.9895,
117,1,0.997,
118,1,0.998,0.9949,
119,1,0.9853,0.9706,
120,1,0.9965,0.993,
121,1,0.9974,0.995,0.9904,
122,1,0.9958,0.9917,0.9888,0.9858,0.9825,0.9792,
123,1,0.9967,0.9934,0.991,0.9884,0.9857,0.983,0.98,
124,1,0.9963,0.9914,
125,1,0.9928,0.985,
126,1,0.9982,0.9957,0.9933,0.9909,
127,1,0.9907,
128,1,0.9954,0.9907,
129,1,0.9954,0.9886,0.9807,0.9728,
130,1,
131,1,
132,1,
133,1,0.9956,0.9912,0.985,0.9801,0.9752,0.9703,
134,1,0.9976,0.9938,0.9899,
135,1,0.9925,0.985,
136,1,0.9948,0.9889,0.983,0.9764,0.9691,0.9618,0.9545,0.9472,
137,1,0.9962,0.9923,0.9872,
138,1,0.9852,
139,1,0.9924,
140,1,0.995,
141,1,0.9881,0.975,0.9606,0.9461,
142,1,0.9867,0.972,
143,1,0.9867,0.972,
