0,2,
1,2,
2,2,
3,3,
4,7,
5,2,
6,3,
7,3,
8,3,
9,3,
10,3,
11,3,
12,3,
13,8,
14,5,
15,6,
16,9,
17,5,
18,6,
19,5,
20,4,
21,4,
22,9,
23,6,
24,3,
25,3,
26,6,
27,9,
28,9,
29,5,
30,5,
31,8,
32,9,
33,5,
34,19,
35,4,
36,6,
37,11,
38,6,
39,7,
40,4,
41,5,
42,3,
43,9,
44,13,
45,13,
46,4,
47,4,
48,7,
49,2,
50,4,
51,2,
52,2,
53,2,
54,3,
55,12,
56,3,
57,3,
58,2,
59,2,
60,2,
61,2,
62,4,
63,2,
64,3,
65,2,
66,3,
67,3,
68,3,
69,3,
70,5,
71,6,
72,2,
73,1,
74,5,
75,9,
76,15,
77,8,
78,1,
79,18,
80,5,
81,4,
82,2,
83,2,
84,2,
85,2,
86,7,
87,3,
88,2,
89,2,
90,2,
91,2,
92,2,
93,2,
94,4,
95,5,
96,5,
97,4,
98,4,
99,9,
100,6,
101,4,
102,11,
103,2,
104,9,
105,13,
106,3,
107,2,
108,3,
109,2,
110,2,
111,14,
112,8,
113,3,
114,5,
115,15,
116,14,
117,3,
118,3,
119,1,
120,8,
121,10,
122,8,
123,13,
124,2,
125,2,
126,4,
127,3,
128,5,
129,5,
130,2,
131,4,
132,1,
133,12,
134,2,
135,6,
136,10,
137,2,
138,3,
139,2,
140,3,
141,8,
142,4,
143,4,
144,14,
145,4,
146,2,
147,4,
148,8,
149,4,
150,3,
151,4,
152,5,
153,3,
154,5,
155,6,
156,11,
157,11,
158,1,
159,1,
160,1,
161,1,
162,10,
163,3,
164,8,
165,5,
166,1,
167,3,
168,7,
169,5,
170,2,
171,5,
172,12,
173,13,
174,18,
175,5,
176,4,
177,4,
178,6,
179,3,
180,6,
181,4,
182,13,
183,2,
184,2,
185,6,
186,6,
187,6,
188,2,
189,1,
190,4,
191,12,
192,6,
193,1,
194,6,
195,5,
196,5,
197,3,
198,1,
199,3,
200,1,
201,2,
202,2,
203,3,
204,11,
205,3,
206,2,
207,3,
208,4,
209,7,
210,4,
211,3,
212,6,
213,3,
214,1,
215,1,
216,4,
217,16,
218,3,
219,4,
220,4,
221,4,
222,8,
223,4,
224,4,
225,4,
226,0,
227,4,
228,4,
229,5,
230,0,
231,0,
232,4,
233,2,
234,2,
235,2,
236,1,
237,4,
238,1,
239,1,
240,0,
