19,happy,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The happy child,target,25247848,F1_Adjective_phrase_19,,,M3_Adjective_phrase_19,,8,3,2,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the grumpy child,sem,50062472,,,,,,,,,
,,S2,the sad child,sem,332187713,,,,,,,,,
,,Un,The gold man,un,24381398,,,,,,,,,
,,Un,the sick child,un,180192032,,,,,,,,,
,,,,,,,,,,,,,,
21,unhappy,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the unhappy child,target,332187713,F1_Adjective_phrase_21,,,M3_Adjective_phrase_21,,6,2,3,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The happy child,sem,25247848,,,,,,,,,
,,S2,the naughty child,un,47225510,,,,,,,,,
,,Un,the quiet child,un,143759767,,,,,,,,,
,,Un,the sick child,un,180192032,,,,,,,,,
,,,,,,,,,,,,,,
22,miserable,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the miserable child,target,332187713,F1_Adjective_phrase_22,,,M3_Adjective_phrase_22,,6,1,4,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The happy child,sem,25247848,,,,,,,,,
,,S2,the naughty child,un,47225510,,,,,,,,,
,,Un,the quiet child,un,143759767,,,,,,,,,
,,Un,the sick child,un,180192032,,,,,,,,,
,,,,,,,,,,,,,,
23,dusty,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The dusty saw,target,277040582,F1_Adjective_phrase_23,,,M3_Adjective_phrase_23,,5,5,2,
,,P1,the rusty saw,mp,20346460,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,the clean saw,sem,114635122,,,,,,,,,
,,Un,the big saw,un,171401438,,,,,,,,,
,,Un,the toy saw,un,219517174,,,,,,,,,
,,,,,,,,,,,,,,
24,cheerful,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The cheerful child,target,25247848,F1_Adjective_phrase_24,,,M3_Adjective_phrase_24,,5,2,2,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the grumpy child,sem,50062472,,,,,,,,,
,,S2,the sad child,sem,332187713,,,,,,,,,
,,Un,the quiet child,un,143759767,,,,,,,,,
,,Un,the sick child,un,180192032,,,,,,,,,
,,,,,,,,,,,,,,
25,tiny,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the tiny icecream,target,145014691,F1_Adjective_phrase_25,,,M3_Adjective_phrase_25,,7,4,2,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the huge icecream,sem,41602096,,,,,,,,,
,,S2,the average icecream,sem,155516288,,,,,,,,,
,,Un,the quiet child,un,143759767,,,,,,,,,
,,Un,icecream,un,115520299,,,,,,,,,
,,,,,,,,,,,,,,
26,cool,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The cool bag,target,51220864,F1_Adjective_phrase_26,,,M3_Adjective_phrase_26,,8,5,1,
,,P1,the tool bag,mp,255265498,,,,,,,,,
,,P2,The school bag,mp,24917486,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the shopping bag,sem,32278607,,,,,,,,,
,,S2,the wash bag,sem,71909932,,,,,,,,,
,,Un,icelolly,un,289592339,,,,,,,,,
,,Un,the hand bag,un,45261254,,,,,,,,,
,,,,,,,,,,,,,,
27,torn,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,his torn sock,target,228626515,F1_Adjective_phrase_27,,,M3_Adjective_phrase_27,,7,4,1,
,,P1,his warm sock,close,322340546,,,,,,,,,
,,P2,his worn sock,mp,36244156,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,his new sock,sem,331719209,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,his smelly sock,un,310809407,,,,,,,,,
,,,,,,,,,,,,,,
28,different,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the different children,target,40071085,F1_Adjective_phrase_28,,,M3_Adjective_phrase_28,,8,1,3,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the same children,sem,269269505,,,,,,,,,
,,S2,the identical children,sem,3344491,,,,,,,,,
,,Un,his sock is blue,un,157104434,,,,,,,,,
,,Un,The only child,un,23830819,,,,,,,,,
,,,,,,,,,,,,,,
29,fat,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,a fat dog,target,79922119,F1_Adjective_phrase_29,,,M3_Adjective_phrase_29,,7,7,1,
,,P1,a fast dog,close,213511198,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,a thin dog,sem,129252854,,,,,,,,,
,,S2,a tall dog,sem,132126536,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,a long dog,un,38095165,,,,,,,,,
,,,,,,,,,,,,,,
30,wild,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
