,,S1,The person bats,assoc,79358443,,,,,,,,,
,,S2,The person catches,coord,115153567,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
A,thieve,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the person thieves,target,283020137,,M2_Verb_intransitive_83,,,F3_Verb_intransitive_83,6,3,2,
,,P1,the person leaves,mp,244933846,,,,,,,,,
,,P2,the person weaves,mp,286412933,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the person donates,coord,94115491,,,,,,,,,
,,S2,the person vandalises,coord,97619606,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,the person counts,un,141173497,,,,,,,,,
,,,,,,,,,,,,,,
A,cheer,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,he cheers,target,189008066,,M2_Verb_intransitive_86,,,F3_Verb_intransitive_86,6,3,1,
,,P1,he chews,mp,291462158,,,,,,,,,
,,P2,he steers,mp,1000007,,,,,,,,,
,,P3,he hears,mp,111727907,,,,,,,,,
,,S1,he jeers,coord,46571365,,,,,,,,,
,,S2,he wails,assoc,136487447,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
A,hide,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the person hides,target,34486207,,M2_Verb_intransitive_91,,,F3_Verb_intransitive_91,7,4,1,
,,P1,the person hikes,mp,46941998,,,,,,,,,
,,P2,the person rides,mp,221148517,,,,,,,,,
,,P3,the person slides,mp,277042469,,,,,,,,,
,,S1,the person spies,assoc,142795336,,,,,,,,,
,,S2,the person watches,assoc,305250251,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
A,hike,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the person hikes,target,46941998,,M2_Verb_intransitive_92,,,F3_Verb_intransitive_92,4,6,1,
,,P1,the person hides,mp,34486207,,,,,,,,,
,,P2,the person rides,mp,221148517,,,,,,,,,
,,P3,the person slides,mp,277042469,,,,,,,,,
,,S1,the person cycles,coord,85200544,,,,,,,,,
,,S2,the person runs,coord,208693156,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
A,crawl,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,The boy crawls,target,303112247,,M2_Verb_intransitive_100,,,F3_Verb_intransitive_100,5,6,1,
,,P1,The boy falls,mp,272486237,,,,,,,,,
,,P2,The boy calls,mp,45100267,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,the boy flies,un,323376614,,,,,,,,,
,,Un,the boy walks,un,45100279,,,,,,,,,
,,Un,the boy sits,un,45100270,,,,,,,,,
,,,,,,,,,,,,,,
A,serve,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the guy serves,target,253353463,,M2_Verb_intransitive_102,,,F3_Verb_intransitive_102,7,5,1,
,,P1,the guy swerves,mp,344991365,,,,,,,,,
,,P2,the guy sieves,mp,432902254,,,,,,,,,
,,P3,the guy surfs,mp,4215423325,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the guy drinks,un,181218104,,,,,,,,,
,,Un,the guy bakes,un,317198153,,,,,,,,,
,,,,,,,,,,,,,,
A,paint,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,The child paints,target,109715168,,M2_Verb_intransitive_104,,,F3_Verb_intransitive_104,7,7,1,
,,P1,The child plays,distant,300259550,,,,,,,,,
,,P2,The child prays,distant,143759767,,,,,,,,,
,,P3,The child pays,distant,127336061,,,,,,,,,
,,S1,The child chalks,coord,40769832,,,,,,,,,
,,S2,the child draws,coord,49095394,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
A,bite,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,The boy bites,target,13873732,,M2_Verb_intransitive_106,,,F3_Verb_intransitive_106,5,6,1,
,,P1,The boy fights,mp,47225510,,,,,,,,,
,,P2,The boy writes,mp,49095394,,,,,,,,,
,,P3,the boy kisses,x,13502128,,,,,,,,,
,,S1,the boy licks,coord,179577290,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,The boy cooks,un,28712468,,,,,,,,,
,,,,,,,,,,,,,,
A,tear,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,she tears (paper),target,20632371,,M2_Verb_intransitive_108,,,F3_Verb_intransitive_108,6,7,1,
,,P1,she ties,mp,228705844,,,,,,,,,
,,P2,she stares,mp,28614913,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,she cuts,coord,23966059,,,,,,,,,
,,S2,she scrunches,un,65502856,,,,,,,,,
,,Un,she sews,un,268502327,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
A,dry,,Linguistic unit,P type,Image ID,Female 1,Male 2,Male 3,Female 2,Female 3,Freq bin,Conc bin,Syllable,
,,Target,the man dries,target,146830787,,M2_Verb_intransitive_115,,,F3_Verb_intransitive_115,6,5,1,
,,P1,The man drives,mp,331319549,,,,,,,,,
,,P2,The man dives,close,96072599,,,,,,,,,
,,P3,the man fiies,close,30873232,,,,,,,,,
,,S1,the man showers,assoc,196507322,,,,,,,,,
,,S2,the man shaves,assoc,45059092,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
